training loss,out_0,out_1,epoch,step
1.4215792417526245,-0.19258709251880646,-0.1923000067472458,24,49
1.3875893354415894,-0.17822705209255219,-0.17795981466770172,49,99
1.3562268018722534,-0.1648206114768982,-0.1645715832710266,74,149
1.3272939920425415,-0.1523144543170929,-0.15208250284194946,99,199
1.3005927801132202,-0.1406514197587967,-0.14043529331684113,124,249
1.275916576385498,-0.12976647913455963,-0.1295647770166397,149,299
1.2530516386032104,-0.11958669871091843,-0.11939788609743118,174,349
1.2317745685577393,-0.11003091931343079,-0.10985337197780609,199,399
1.2118512392044067,-0.101009301841259,-0.10084118694067001,224,449
1.1930347681045532,-0.09242210537195206,-0.09226136654615402,249,499
1.1750624179840088,-0.08415862172842026,-0.0840030238032341,274,549
1.1576566696166992,-0.07609734684228897,-0.07594449818134308,299,599
1.1405317783355713,-0.06810940057039261,-0.06795679032802582,324,649
1.1234166622161865,-0.06006815284490585,-0.059913478791713715,349,699
1.1060936450958252,-0.05186820030212402,-0.051709868013858795,374,749
1.0884580612182617,-0.043454308062791824,-0.04329197481274605,399,799
1.0705770254135132,-0.034851882606744766,-0.034686945378780365,424,849
1.052710771560669,-0.026181282475590706,-0.026016896590590477,449,899
1.0352578163146973,-0.017635932192206383,-0.017476145178079605,474,949
1.0186313390731812,-0.009424288757145405,-0.00927273090928793,499,999
1.0031251907348633,-0.0017025554552674294,-0.001561365439556539,524,1049
0.9888405203819275,0.005464824382215738,0.005595398135483265,549,1099
0.9756951332092285,0.012105961330235004,0.012227203696966171,574,1149
0.9634785056114197,0.018316371366381645,0.018430562689900398,599,1199
0.9519146680831909,0.024228982627391815,0.02433883585035801,624,1249
0.9407073259353638,0.02999100834131241,0.030099358409643173,649,1299
0.9295650124549866,0.03575087711215019,0.03586049750447273,674,1349
0.9182125329971313,0.0416523776948452,0.04176590219140053,699,1399
0.9063944816589355,0.04783254116773605,0.047952473163604736,724,1449
0.8938759565353394,0.054421160370111465,0.054549846798181534,749,1499
0.8804447054862976,0.06154017522931099,0.061679814010858536,774,1549
0.8659159541130066,0.06930140405893326,0.06945393979549408,799,1599
0.8501401543617249,0.07780256122350693,0.07796954363584518,824,1649
0.8330143094062805,0.08712118119001389,0.08730383217334747,849,1699
0.8144950270652771,0.09730739891529083,0.09750620275735855,874,1749
0.7946106195449829,0.10837587714195251,0.10859065502882004,899,1799
0.7734688520431519,0.1202995628118515,0.12052923440933228,924,1849
0.7512568235397339,0.13300657272338867,0.13324928283691406,949,1899
0.7282310128211975,0.1463824212551117,0.1466354876756668,974,1949
0.7046971917152405,0.16027726233005524,0.16053752601146698,999,1999
0.6809848546981812,0.1745179146528244,0.1747819483280182,1024,2049
0.6574187278747559,0.18892210721969604,0.18918639421463013,1049,2099
0.6342949271202087,0.20331227779388428,0.20357362926006317,1074,2149
0.6118639707565308,0.21752716600894928,0.21778269112110138,1099,2199
0.5903205275535583,0.23142941296100616,0.23167684674263,1124,2249
0.5698028802871704,0.24490948021411896,0.24514710903167725,1149,2299
0.5503969788551331,0.2578859329223633,0.2581125497817993,1174,2349
0.5321433544158936,0.27030348777770996,0.27051839232444763,1199,2399
0.5150467753410339,0.28212955594062805,0.2823323905467987,1224,2449
0.4990847110748291,0.293349951505661,0.29354071617126465,1249,2499
0.4842153787612915,0.3039652705192566,0.30414411425590515,1274,2549
0.4703846871852875,0.31398674845695496,0.3141539990901947,1299,2599
0.45753100514411926,0.32343336939811707,0.32358962297439575,1324,2649
0.445589542388916,0.33232927322387695,0.33247503638267517,1349,2699
0.43449506163597107,0.34070178866386414,0.34083759784698486,1374,2749
0.42418354749679565,0.3485797643661499,0.3487062156200409,1399,2799
0.41459405422210693,0.35599252581596375,0.35611024498939514,1424,2849
0.4056687355041504,0.36296916007995605,0.3630787134170532,1449,2899
0.39735403656959534,0.3695378005504608,0.3696397542953491,1474,2949
0.3896000385284424,0.3757255971431732,0.37582048773765564,1499,2999
0.3823612630367279,0.38155806064605713,0.3816463351249695,1524,3049
0.37559565901756287,0.38705918192863464,0.3871414065361023,1549,3099
0.369265079498291,0.3922516405582428,0.3923281133174896,1574,3149
0.3633347153663635,0.397156298160553,0.3972274661064148,1599,3199
0.3577728867530823,0.40179258584976196,0.40185877680778503,1624,3249
0.352550745010376,0.40617862343788147,0.40624016523361206,1649,3299
