training loss,out_0,out_1,epoch,step
1.1389923095703125,0.008559083566069603,-0.0672358050942421,24,49
1.0344290733337402,0.03779292851686478,-0.017068877816200256,49,99
0.9448493719100952,0.060090865939855576,0.027966387569904327,74,149
0.8670876622200012,0.08273206651210785,0.06882459670305252,99,199
0.7990822196006775,0.10623131692409515,0.10608603060245514,124,249
0.7392908334732056,0.1301722377538681,0.14017975330352783,149,299
0.6865015029907227,0.15401166677474976,0.17144614458084106,174,349
0.6397354006767273,0.1772700548171997,0.20016542077064514,199,399
0.5981875061988831,0.19958458840847015,0.22657421231269836,224,449
0.5611868500709534,0.22070753574371338,0.25087592005729675,249,499
0.5281678438186646,0.24048571288585663,0.27324843406677246,274,549
0.4986487329006195,0.2588355839252472,0.293849378824234,299,599
0.4722157418727875,0.27572259306907654,0.3128204643726349,324,649
0.4485109746456146,0.2911444902420044,0.33029037714004517,349,699
0.42722246050834656,0.30511969327926636,0.346377432346344,374,749
0.4080764353275299,0.31767910718917847,0.36119139194488525,399,799
0.3908315598964691,0.3288596272468567,0.37483474612236023,424,849
0.3752739727497101,0.3387005925178528,0.3874039053916931,449,899
0.3612132668495178,0.3472401797771454,0.3989897668361664,474,949
0.3484792411327362,0.35451406240463257,0.4096786677837372,499,999
0.3369186818599701,0.36055389046669006,0.41955307126045227,524,1049
0.3263929784297943,0.365386426448822,0.4286918640136719,549,1099
0.31677597761154175,0.36903393268585205,0.43717142939567566,574,1149
0.3079517185688019,0.37151437997817993,0.44506603479385376,599,1199
0.299812912940979,0.372842013835907,0.4524482190608978,624,1249
0.2922591269016266,0.3730289936065674,0.4593900442123413,649,1299
0.2851954400539398,0.37208691239356995,0.46596306562423706,674,1349
0.278531014919281,0.3700287342071533,0.47223961353302,699,1399
0.27217888832092285,0.3668699264526367,0.478292316198349,724,1449
0.26605480909347534,0.3626307547092438,0.4841949939727783,749,1499
0.2600764036178589,0.35733741521835327,0.4900231659412384,774,1549
0.2541634738445282,0.35102200508117676,0.4958537220954895,799,1599
0.24823708832263947,0.3437228798866272,0.50176602602005,824,1649
0.2422214299440384,0.33548134565353394,0.5078400373458862,849,1699
0.2360411137342453,0.32634079456329346,0.5141593813896179,874,1749
0.22962333261966705,0.3163408041000366,0.5208097100257874,899,1799
0.22289660573005676,0.30551329255104065,0.5278807282447815,924,1849
0.2157917618751526,0.2938741445541382,0.5354660749435425,949,1899
0.20824158191680908,0.2814160883426666,0.5436650514602661,974,1949
0.2001776099205017,0.2681000530719757,0.5525878667831421,999,1999
0.19151856005191803,0.25384679436683655,0.5623716711997986,1024,2049
0.1821449249982834,0.23852863907814026,0.5732156038284302,1049,2099
0.17184701561927795,0.22196191549301147,0.5854556560516357,1074,2149
0.16023290157318115,0.20389103889465332,0.5997089743614197,1099,2199
0.14657941460609436,0.18394941091537476,0.6171430945396423,1124,2249
0.12970083951950073,0.16159474849700928,0.6398599743843079,1149,2299
0.10820581763982773,0.13614273071289062,0.6710534691810608,1174,2349
0.08172708749771118,0.10729646682739258,0.7141205072402954,1199,2399
0.05291733890771866,0.07640451192855835,0.7699623107910156,1224,2449
0.02774614281952381,0.047261834144592285,0.8334282636642456,1249,2499
0.011345506645739079,0.024526536464691162,0.8934847116470337,1274,2549
0.0036176457069814205,0.010474145412445068,0.9398531317710876,1299,2599
0.0009328474989160895,0.003691256046295166,0.9694574475288391,1324,2649
0.00020484781998675317,0.0010942816734313965,0.9856874942779541,1349,2699
