training loss,out_0,out_1,epoch,step
0.8659105896949768,0.19364964962005615,0.0694568082690239,24,49
0.806456983089447,0.2236444652080536,0.10197050869464874,49,99
0.7523384690284729,0.2504596710205078,0.1326255202293396,74,149
0.7029288411140442,0.274506151676178,0.16159147024154663,99,199
0.6576827168464661,0.2961222231388092,0.18902364373207092,124,249
0.6161167025566101,0.3155861496925354,0.2150689959526062,149,299
0.5778000354766846,0.333126962184906,0.2398684173822403,174,349
0.5423473119735718,0.34893250465393066,0.26355764269828796,199,399
0.5094141960144043,0.3631541132926941,0.28626739978790283,224,449
0.4786924719810486,0.3759114444255829,0.30812394618988037,249,499
0.4499065577983856,0.387294203042984,0.3292492628097534,274,549
0.42280980944633484,0.39736390113830566,0.3497617244720459,299,599
0.3971816897392273,0.4061536192893982,0.36977648735046387,324,649
0.3728240430355072,0.4136667847633362,0.38940680027008057,349,699
0.34955838322639465,0.4198743999004364,0.40876537561416626,374,749
0.327221542596817,0.4247108995914459,0.42796722054481506,399,799
0.30566170811653137,0.42806822061538696,0.44713321328163147,424,849
0.2847342789173126,0.42978915572166443,0.46639499068260193,449,899
0.2642963230609894,0.42966142296791077,0.48590242862701416,474,949
0.24420252442359924,0.42741408944129944,0.5058314800262451,499,999
0.22430433332920074,0.4227222204208374,0.5263922214508057,524,1049
0.20445437729358673,0.4152263402938843,0.5478336811065674,549,1099
0.18452215194702148,0.404572457075119,0.5704395771026611,574,1149
0.16442415118217468,0.3904723823070526,0.5945075154304504,599,1199
0.14416851103305817,0.3727736473083496,0.6203047037124634,624,1249
0.12390445917844772,0.3515159487724304,0.6479993462562561,649,1299
0.10395389050245285,0.32695624232292175,0.6775811910629272,674,1349
0.08480031043291092,0.29956117272377014,0.7087950706481934,699,1399
0.06702028214931488,0.26998427510261536,0.7411172389984131,724,1449
0.05116904899477959,0.23904132843017578,0.7737942337989807,749,1499
0.03766174614429474,0.207670658826828,0.8059336543083191,774,1549
0.026690345257520676,0.1768692135810852,0.8366281986236572,799,1599
0.018204692751169205,0.147596538066864,0.8650752305984497,824,1649
0.011953609064221382,0.12067088484764099,0.8906674385070801,849,1699
0.00756230391561985,0.0966854840517044,0.9130384922027588,874,1749
0.00461498461663723,0.07596702873706818,0.9320663213729858,899,1799
0.002720749005675316,0.058582231402397156,0.9478392004966736,924,1849
0.0015520579181611538,0.04438239336013794,0.9606038331985474,949,1899
0.0008580763824284077,0.03306731581687927,0.9707070589065552,974,1949
0.0004604316782206297,0.02425190806388855,0.9785423278808594,999,1999
0.00024010063498280942,0.017523348331451416,0.9845048189163208,1024,2049
0.0001218073011841625,0.012482941150665283,0.9889633655548096,1049,2099
6.016470069880597e-05,0.008771717548370361,0.9922434091567993,1074,2149
2.894669523811899e-05,0.006082713603973389,0.9946197867393494,1099,2199
1.3570423107012175e-05,0.004163265228271484,0.9963161945343018,1124,2249
6.199723884492414e-06,0.0028129518032073975,0.9975100755691528,1149,2299
2.759919880190864e-06,0.001876235008239746,0.9983386993408203,1174,2349
1.1965394151047803e-06,0.00123518705368042,0.998906135559082,1199,2399
5.046229034633143e-07,0.0008022785186767578,0.9992896318435669,1224,2449
2.0769631703387859e-07,0.0005140602588653564,0.9995442628860474,1249,2499
8.2880902141369e-08,0.00032529234886169434,0.9997121095657349,1274,2549
3.218794120130042e-08,0.00020292401313781738,0.9998205900192261,1299,2599
1.2132886695326306e-08,0.00012481212615966797,0.9998898506164551,1324,2649
4.424748567544157e-09,7.557868957519531e-05,0.9999334812164307,1349,2699
1.5663772501284257e-09,4.503130912780762e-05,0.9999604225158691,1374,2749
5.515090606422746e-10,2.637505531311035e-05,0.9999765157699585,1399,2799
1.750919409460039e-10,1.5497207641601562e-05,0.9999867677688599,1424,2849
5.640288236463675e-11,9.000301361083984e-06,0.9999924898147583,1449,2899
1.5475620784854982e-11,4.76837158203125e-06,0.9999960660934448,1474,2949
9.979572723750607e-12,3.2782554626464844e-06,0.9999968409538269,1499,2999
1.035971308738226e-11,2.6226043701171875e-06,0.9999967813491821,1524,3049
8.881784197001252e-12,2.3543834686279297e-06,0.9999970197677612,1549,3099
7.847944516470307e-12,2.086162567138672e-06,0.9999971985816956,1574,3149
6.568967592102126e-12,1.9073486328125e-06,0.9999974370002747,1599,3199
5.403677505455562e-12,1.6689300537109375e-06,0.9999976754188538,1624,3249
4.604316927725449e-12,1.4901161193847656e-06,0.9999978542327881,1649,3299
3.4141578453272814e-12,1.2218952178955078e-06,0.999998152256012,1674,3349
2.9878322038712213e-12,1.043081283569336e-06,0.9999982714653015,1699,3399
2.7853275241795927e-12,9.238719940185547e-07,0.9999983310699463,1724,3449
2.589928271845565e-12,8.046627044677734e-07,0.9999983906745911,1749,3499
2.589928271845565e-12,7.748603820800781e-07,0.9999983906745911,1774,3549
2.4016344468691386e-12,7.152557373046875e-07,0.9999984502792358,1799,3599
2.220446049250313e-12,5.960464477539062e-07,0.9999985098838806,1824,3649
2.0463630789890885e-12,5.066394805908203e-07,0.9999985694885254,1849,3699
1.879385536085465e-12,4.172325134277344e-07,0.9999986290931702,1874,3749
