training loss,out_0,out_1,epoch,step
1.5588629245758057,-0.2739182114601135,-0.24854430556297302,24,49
1.3155325651168823,-0.19823101162910461,-0.14696663618087769,49,99
1.1213992834091187,-0.1326507180929184,-0.05896138399839401,74,149
0.964784562587738,-0.07567518949508667,0.017765522003173828,99,199
0.8368152976036072,-0.026074737310409546,0.08522388339042664,124,249
0.7306961417198181,0.017153948545455933,0.14519231021404266,149,299
0.6412015557289124,0.05482102930545807,0.19924935698509216,174,349
0.5643067359924316,0.0875699520111084,0.2487964928150177,199,399
0.49690958857536316,0.1159026026725769,0.29508185386657715,224,449
0.4366336166858673,0.1402013599872589,0.3392174541950226,249,499
0.3816946744918823,0.16074952483177185,0.38218560814857483,274,549
0.3308301866054535,0.17774754762649536,0.4248215854167938,299,599
0.28327062726020813,0.19132520258426666,0.46776825189590454,324,649
0.2387225180864334,0.20154987275600433,0.5114076137542725,349,699
0.19732367992401123,0.2084321528673172,0.5557886958122253,374,749
0.15952855348587036,0.21193556487560272,0.6005897521972656,399,799
0.12591885030269623,0.21199926733970642,0.6451495289802551,424,849
0.09698031842708588,0.2085837423801422,0.6885833740234375,449,899
0.07292529195547104,0.20173390209674835,0.7299531698226929,474,949
0.05362030491232872,0.19164611399173737,0.7684394121170044,499,999
0.03862764313817024,0.17870955169200897,0.8034608364105225,524,1049
0.027318812906742096,0.16350507736206055,0.8347159624099731,549,1099
0.01899980939924717,0.14675652980804443,0.8621602058410645,574,1149
0.013009040616452694,0.12925001978874207,0.885942816734314,599,1199
0.008773066103458405,0.11174637079238892,0.9063353538513184,624,1249
0.005826533772051334,0.09490653872489929,0.9236682653427124,649,1299
0.0038086979184299707,0.07924354076385498,0.9382853507995605,674,1349
0.0024482666049152613,0.06510475277900696,0.9505200386047363,699,1399
0.0015460805734619498,0.052676618099212646,0.9606797695159912,724,1449
0.0009582942584529519,0.04200860857963562,0.9690436720848083,749,1499
0.0005824749241583049,0.03304499387741089,0.9758654832839966,774,1549
0.00034695136127993464,0.025657206773757935,0.9813733696937561,799,1599
0.00020242203027009964,0.01967400312423706,0.9857724905014038,824,1649
0.0001156226426246576,0.014905780553817749,0.98924720287323,849,1699
6.464848411269486e-05,0.011161774396896362,0.9919595718383789,874,1749
3.5372406273381785e-05,0.008263260126113892,0.994052529335022,899,1799
1.8937080312753096e-05,0.006048649549484253,0.9956483244895935,924,1849
9.916030649037566e-06,0.00437811017036438,0.9968510270118713,949,1899
5.078408321423922e-06,0.003133445978164673,0.997746467590332,974,1949
2.54256883636117e-06,0.002217233180999756,0.9984054565429688,999,1999
1.2439434158295626e-06,0.001551300287246704,0.9988846778869629,1024,2049
5.948791681475996e-07,0.0010728538036346436,0.9992287158966064,1049,2099
2.7788024681285606e-07,0.0007331371307373047,0.9994728565216064,1074,2149
1.2653708836296573e-07,0.0004951357841491699,0.9996442794799805,1099,2199
5.6276405757671455e-08,0.00033017992973327637,0.999762773513794,1124,2249
2.4443128410212012e-08,0.0002174973487854004,0.9998436570167542,1149,2299
1.0291515195604006e-08,0.00014141201972961426,0.9998985528945923,1174,2349
4.2675765143940225e-09,9.062886238098145e-05,0.9999346733093262,1199,2399
1.6816557035781443e-09,5.748867988586426e-05,0.9999589920043945,1224,2449
6.691749376841472e-10,3.594160079956055e-05,0.9999741315841675,1249,2499
2.438724777675816e-10,2.232193946838379e-05,0.9999843835830688,1274,2549
8.981615451375546e-11,1.329183578491211e-05,0.9999905228614807,1299,2599
3.552713678800501e-11,8.404254913330078e-06,0.9999940395355225,1324,2649
1.0746958878371515e-11,5.543231964111328e-06,0.9999967217445374,1349,2699
6.266986929404084e-12,4.1425228118896484e-06,0.9999974966049194,1374,2749
3.197442310920451e-12,3.3676624298095703e-06,0.9999982118606567,1399,2799
1.566746732351021e-12,2.771615982055664e-06,0.9999987483024597,1424,2849
3.552713678800501e-13,2.2351741790771484e-06,0.9999994039535522,1449,2899
4.298783551348606e-13,2.1457672119140625e-06,0.9999993443489075,1474,2949
3.552713678800501e-13,2.0265579223632812e-06,0.9999994039535522,1499,2999
2.877698079828406e-13,1.9669532775878906e-06,0.999999463558197,1524,3049
2.877698079828406e-13,1.8477439880371094e-06,0.999999463558197,1549,3099
2.2737367544323206e-13,1.7881393432617188e-06,0.9999995231628418,1574,3149
1.2789769243681803e-13,1.6987323760986328e-06,0.9999996423721313,1599,3199
1.2789769243681803e-13,1.5497207641601562e-06,0.9999996423721313,1624,3249
1.2789769243681803e-13,1.430511474609375e-06,0.9999996423721313,1649,3299
5.684341886080802e-14,1.3709068298339844e-06,0.9999997615814209,1674,3349
3.197442310920451e-14,1.2814998626708984e-06,0.9999998211860657,1699,3399
1.4210854715202004e-14,1.1324882507324219e-06,0.9999998807907104,1724,3449
3.552713678800501e-15,1.043081283569336e-06,0.9999999403953552,1749,3499
3.552713678800501e-15,9.5367431640625e-07,0.9999999403953552,1774,3549
3.552713678800501e-15,9.5367431640625e-07,0.9999999403953552,1799,3599
3.552713678800501e-15,8.940696716308594e-07,0.9999999403953552,1824,3649
0.0,8.642673492431641e-07,1.0,1849,3699
0.0,8.344650268554688e-07,1.0,1874,3749
0.0,8.344650268554688e-07,1.0,1899,3799
0.0,8.046627044677734e-07,1.0,1924,3849
0.0,7.748603820800781e-07,1.0,1949,3899
0.0,7.748603820800781e-07,1.0,1974,3949
0.0,7.450580596923828e-07,1.0,1999,3999
