training loss,out_0,out_1,epoch,step
0.9621356725692749,0.10046214610338211,0.01911482773721218,24,49
0.9562723636627197,0.10619627684354782,0.02210819534957409,49,99
0.9491962194442749,0.11257488280534744,0.025732995942234993,74,149
0.9406222105026245,0.119672492146492,0.03014320507645607,99,199
0.9302162528038025,0.1275579035282135,0.03552282601594925,124,249
0.9175977110862732,0.13628780841827393,0.042086757719516754,149,299
0.9023547768592834,0.14589716494083405,0.05007641762495041,174,349
0.8840749263763428,0.15638677775859833,0.059747401624917984,199,399
0.8623959422111511,0.1677090972661972,0.0713472068309784,224,449
0.8370742201805115,0.1797548085451126,0.08508241176605225,249,499
0.8080604076385498,0.19234201312065125,0.10107823461294174,274,549
0.7755659222602844,0.20521150529384613,0.11933780461549759,299,599
0.7400925159454346,0.21802951395511627,0.13971371948719025,324,649
0.7024068236351013,0.2303968369960785,0.16190283000469208,349,699
0.6634570360183716,0.24186305701732635,0.1854712963104248,374,749
0.6242495179176331,0.25193870067596436,0.20990535616874695,399,799
0.5857208967208862,0.2601031959056854,0.23467595875263214,424,849
0.5486357808113098,0.2658076286315918,0.25930044054985046,449,899
0.5135328769683838,0.2684784233570099,0.2833878695964813,474,949
0.4807155728340149,0.26753470301628113,0.306663453578949,499,999
0.4502784311771393,0.26243963837623596,0.32897213101387024,524,1049
0.42215290665626526,0.2528052031993866,0.35026708245277405,549,1099
0.39616119861602783,0.23854830861091614,0.37058666348457336,574,1149
0.37207266688346863,0.2200615406036377,0.3900224268436432,599,1199
0.3496575653553009,0.19830235838890076,0.4086815118789673,624,1249
0.3287293612957001,0.17470484972000122,0.4266507923603058,649,1299
0.3091679513454437,0.1508970707654953,0.44397127628326416,674,1349
0.29091760516166687,0.12834054231643677,0.46063220500946045,699,1399
0.27396535873413086,0.10806290060281754,0.47658297419548035,724,1449
0.25830933451652527,0.09057919681072235,0.4917585551738739,749,1499
0.24393579363822937,0.07597064226865768,0.5061014294624329,774,1549
0.23080675303936005,0.06402970850467682,0.5195764899253845,799,1599
0.21885961294174194,0.054401714354753494,0.5321756601333618,824,1649
0.20801334083080292,0.046688925474882126,0.5439152121543884,849,1699
0.19817589223384857,0.04051140323281288,0.5548304915428162,874,1749
0.18925237655639648,0.0355389267206192,0.5649685263633728,899,1799
0.1811496615409851,0.03150039538741112,0.5743831992149353,924,1849
0.17377954721450806,0.02818284183740616,0.5831312537193298,949,1899
0.1670621931552887,0.02542189694941044,0.5912675857543945,974,1949
0.16092513501644135,0.023094145581126213,0.5988452434539795,999,1999
0.15530414879322052,0.021107569336891174,0.605913519859314,1024,2049
0.15014269948005676,0.01939285546541214,0.6125174760818481,1049,2099
0.1453910768032074,0.017899135127663612,0.6186981797218323,1074,2149
0.1410057246685028,0.016586141660809517,0.6244927048683167,1099,2199
0.1369486153125763,0.015424047596752644,0.6299343109130859,1124,2249
0.13318632543087006,0.014388113282620907,0.6350529789924622,1149,2299
0.12968958914279938,0.013460679911077023,0.639875590801239,1174,2349
0.12643279135227203,0.012625009752810001,0.6444261074066162,1199,2399
0.12339314073324203,0.011869176290929317,0.6487264037132263,1224,2449
0.12055088579654694,0.011182572692632675,0.6527956128120422,1249,2499
0.11788803339004517,0.010556318797171116,0.6566517353057861,1274,2549
0.11538898944854736,0.009983438067138195,0.6603104472160339,1299,2599
0.11303985863924026,0.009457603096961975,0.663785994052887,1324,2649
0.11082799732685089,0.008973313495516777,0.6670916080474854,1349,2699
0.10874229669570923,0.008526322431862354,0.6702390313148499,1374,2749
0.10677263885736465,0.008112468756735325,0.6732391715049744,1399,2799
0.1049102321267128,0.007728696800768375,0.6761015057563782,1424,2849
0.10314678400754929,0.00737150851637125,0.6788352727890015,1449,2899
0.10147500783205032,0.007038843352347612,0.6814485788345337,1474,2949
0.09988819807767868,0.006728074513375759,0.6839490532875061,1499,2999
0.09838048368692398,0.006437353324145079,0.6863433718681335,1524,3049
0.09694627672433853,0.006165106315165758,0.6886380314826965,1549,3099
0.09558060020208359,0.005909223109483719,0.6908388733863831,1574,3149
0.09427892416715622,0.005668889731168747,0.6929512619972229,1599,3199
0.09303715080022812,0.005442502908408642,0.6949800848960876,1624,3249
0.0918513610959053,0.005228954833000898,0.6969301104545593,1649,3299
0.09071801602840424,0.0050271847285330296,0.6988056898117065,1674,3349
0.08963406085968018,0.0048369308933615685,0.7006105184555054,1699,3399
0.08859647065401077,0.00465612206608057,0.7023484110832214,1724,3449
0.08760248869657516,0.004485278390347958,0.7040228247642517,1749,3499
0.086649589240551,0.004322350956499577,0.7056369781494141,1774,3549
0.08573544025421143,0.0041689579375088215,0.7071938514709473,1799,3599
0.08485787361860275,0.004022048786282539,0.7086962461471558,1824,3649
0.08401502668857574,0.003882157150655985,0.7101465463638306,1849,3699
0.08320477604866028,0.0037495291326195,0.7115476131439209,1874,3749
0.08242566883563995,0.0036228594835847616,0.7129012942314148,1899,3799
0.0816759392619133,0.0035021735820919275,0.7142099738121033,1924,3849
0.08095412701368332,0.003386417869478464,0.7154756188392639,1949,3899
0.08025884628295898,0.003275888506323099,0.7167000770568848,1974,3949
0.07958872616291046,0.003169995965436101,0.7178852558135986,1999,3999
